14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power III (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power III (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  III (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/17/22 1:20:00 AM;36.013;25.082;54.329;14;59.999;2;0.200;0.210;0.206;0.210;0.210;0.210;15;222.38;225.10;223.82
5/17/22 1:30:00 AM;36.394;25.277;54.911;15;59.995;2;0.183;0.189;0.188;0.210;0.210;0.220;15;222.59;225.27;224.04
5/17/22 1:40:00 AM;36.013;23.721;53.941;14;60.009;2;0.182;0.187;0.188;0.150;0.150;0.150;15;223.35;226.01;224.74
5/17/22 1:50:00 AM;35.632;22.944;53.941;14;59.999;2;0.183;0.188;0.188;0.180;0.170;0.170;15;223.30;225.98;224.74
5/17/22 2:00:00 AM;41.730;27.027;54.523;15;59.997;2;0.181;0.185;0.186;0.140;0.140;0.140;16;223.68;226.29;225.00
5/17/22 2:10:00 AM;35.823;23.721;54.911;14;59.992;2;0.184;0.188;0.189;0.220;0.230;0.220;15;223.21;225.81;224.50
5/17/22 2:20:00 AM;35.060;23.332;54.911;14;60.001;1;0.185;0.189;0.186;0.170;0.170;0.170;15;223.19;225.76;224.40
5/17/22 2:30:00 AM;35.251;23.332;54.135;14;59.992;1;0.183;0.186;0.185;0.160;0.170;0.170;15;223.43;225.91;224.59
5/17/22 2:40:00 AM;35.632;23.916;54.135;14;60.009;1;0.188;0.191;0.192;0.220;0.220;0.240;15;222.89;225.33;223.98
5/17/22 2:50:00 AM;35.251;24.888;53.747;14;60.000;2;0.190;0.192;0.193;0.200;0.210;0.200;15;223.38;225.75;224.49
5/17/22 3:00:00 AM;34.679;25.082;53.747;14;60.005;2;0.191;0.194;0.194;0.160;0.180;0.160;15;223.64;226.01;224.68
5/17/22 3:10:00 AM;35.632;23.138;54.329;14;60.019;2;0.186;0.189;0.190;0.170;0.150;0.170;15;224.33;226.73;225.44
5/17/22 3:20:00 AM;35.442;22.749;54.717;14;60.011;2;0.191;0.195;0.195;0.250;0.260;0.250;15;223.92;226.29;224.95
5/17/22 3:30:00 AM;33.155;22.749;53.553;14;60.016;1;0.189;0.192;0.191;0.180;0.180;0.180;14;223.88;226.15;224.86
5/17/22 3:40:00 AM;35.251;24.305;52.971;14;59.981;2;0.194;0.200;0.198;0.220;0.240;0.230;15;223.03;225.29;223.99
5/17/22 3:50:00 AM;36.394;23.916;52.582;14;60.007;2;0.193;0.199;0.198;0.160;0.160;0.170;15;223.42;225.62;224.35
5/17/22 4:00:00 AM;35.251;22.360;52.777;14;59.999;1;0.197;0.204;0.201;0.200;0.210;0.200;14;223.63;225.78;224.50
5/17/22 4:10:00 AM;34.298;21.971;52.777;14;60.010;1;0.193;0.199;0.197;0.170;0.170;0.170;14;224.41;226.59;225.29
5/17/22 4:20:00 AM;35.442;22.360;52.194;14;60.002;2;0.193;0.198;0.197;0.170;0.160;0.170;14;224.40;226.55;225.24
5/17/22 4:30:00 AM;35.060;22.360;52.971;14;60.003;2;0.193;0.198;0.198;0.160;0.160;0.180;14;224.54;226.64;225.36
5/17/22 4:40:00 AM;35.060;23.721;52.000;14;60.003;2;0.191;0.199;0.197;0.200;0.230;0.230;14;224.46;226.56;225.27
5/17/22 4:50:00 AM;34.679;22.944;52.388;14;60.015;2;0.188;0.195;0.194;0.160;0.160;0.170;14;224.80;226.91;225.51
5/17/22 5:00:00 AM;36.775;22.555;55.493;14;59.990;1;0.189;0.198;0.196;0.180;0.210;0.190;15;225.20;227.28;225.90
5/17/22 5:10:00 AM;52.781;28.582;58.597;18;59.989;1;0.190;0.199;0.197;0.190;0.180;0.180;18;225.11;227.19;225.88
5/17/22 5:20:00 AM;50.114;28.193;57.433;17;59.992;1;0.183;0.191;0.190;0.180;0.180;0.180;18;224.39;226.40;225.09
5/17/22 5:30:00 AM;50.495;28.777;57.239;17;60.010;1;0.180;0.189;0.188;0.140;0.150;0.150;18;224.62;226.63;225.35
5/17/22 5:40:00 AM;51.257;29.943;58.403;18;59.991;2;0.177;0.182;0.183;0.190;0.170;0.180;18;224.83;226.82;225.52
5/17/22 5:50:00 AM;51.257;29.360;61.120;18;60.003;1;0.177;0.182;0.183;0.170;0.160;0.170;18;224.30;226.20;224.93
5/17/22 6:00:00 AM;51.638;28.582;61.896;18;59.990;1;0.180;0.184;0.186;0.220;0.230;0.230;18;223.81;225.57;224.45
5/17/22 6:10:00 AM;51.638;28.971;62.672;18;59.978;1;0.182;0.187;0.190;0.200;0.200;0.210;18;222.74;224.41;223.39
5/17/22 6:20:00 AM;69.740;35.971;73.732;22;59.992;7;0.201;0.228;0.202;0.310;0.410;0.280;23;222.40;224.11;223.05
5/17/22 6:30:00 AM;90.320;46.471;87.896;28;60.015;5;0.227;0.247;0.207;0.360;0.350;0.240;29;222.66;224.41;223.47
5/17/22 6:40:00 AM;88.414;45.499;86.344;27;60.006;4;0.237;0.254;0.208;0.300;0.300;0.240;28;222.61;224.30;223.39
5/17/22 6:50:00 AM;87.842;45.888;80.135;27;60.013;4;0.249;0.261;0.225;0.310;0.280;0.320;27;221.57;223.12;222.30
5/17/22 7:00:00 AM;110.899;47.637;101.285;31;60.014;8;0.249;0.261;0.225;0.190;0.200;0.190;33;221.37;223.00;222.11
5/17/22 7:10:00 AM;140.815;62.609;117.972;39;59.991;10;0.248;0.260;0.224;0.160;0.160;0.150;41;220.50;222.21;221.31
5/17/22 7:20:00 AM;157.583;66.498;136.599;43;60.000;13;0.247;0.259;0.223;0.160;0.150;0.160;46;219.98;221.79;220.87
5/17/22 7:30:00 AM;161.394;65.525;142.032;44;59.988;12;0.248;0.259;0.223;0.160;0.150;0.150;47;219.63;221.34;220.36
5/17/22 7:40:00 AM;162.919;62.609;146.300;44;60.005;12;0.245;0.258;0.220;0.110;0.120;0.120;47;220.27;222.03;220.93
5/17/22 7:50:00 AM;179.496;64.554;169.584;49;60.001;14;0.245;0.257;0.219;0.150;0.140;0.150;53;220.01;221.75;220.66
5/17/22 8:00:00 AM;171.112;65.137;154.062;46;59.996;12;0.241;0.253;0.213;0.140;0.130;0.130;50;219.41;221.06;220.11
5/17/22 8:10:00 AM;174.351;70.387;149.599;47;59.993;12;0.238;0.251;0.209;0.140;0.140;0.130;50;219.03;220.68;219.78
5/17/22 8:20:00 AM;176.066;68.443;158.136;48;60.002;12;0.225;0.218;0.198;0.160;0.160;0.170;51;218.37;219.99;219.13
5/17/22 8:30:00 AM;176.257;69.026;163.763;49;60.001;12;0.202;0.196;0.194;0.200;0.210;0.210;52;217.56;219.12;218.22
5/17/22 8:40:00 AM;178.925;86.914;165.704;52;60.011;18;0.188;0.184;0.193;0.200;0.220;0.230;54;216.88;218.30;217.49
5/17/22 8:50:00 AM;192.263;105.581;176.764;57;59.987;13;0.166;0.170;0.170;0.180;0.190;0.180;59;216.23;217.63;216.81
5/17/22 9:00:00 AM;193.978;106.747;169.584;56;59.995;13;0.162;0.168;0.167;0.140;0.180;0.150;59;216.17;217.51;216.77
5/17/22 9:10:00 AM;196.455;118.219;178.122;60;60.005;15;0.163;0.169;0.169;0.170;0.170;0.170;62;217.04;218.38;217.63
5/17/22 9:20:00 AM;197.027;120.942;183.555;61;60.019;12;0.161;0.167;0.167;0.130;0.120;0.130;63;217.18;218.40;217.66
5/17/22 9:30:00 AM;210.746;119.192;182.003;62;59.994;14;0.163;0.170;0.171;0.180;0.180;0.200;64;216.29;217.61;217.03
5/17/22 9:40:00 AM;220.845;153.219;203.540;70;60.019;14;0.168;0.174;0.174;0.190;0.180;0.170;72;216.05;217.13;216.56
5/17/22 9:50:00 AM;239.329;175.385;206.063;76;59.996;15;0.170;0.176;0.176;0.170;0.180;0.170;78;215.93;217.07;216.51
5/17/22 10:00:00 AM;261.812;183.746;222.555;81;59.998;16;0.172;0.180;0.178;0.170;0.190;0.170;83;215.53;216.78;216.23
5/17/22 10:10:00 AM;266.577;178.691;229.735;82;59.980;16;0.174;0.185;0.180;0.170;0.200;0.170;84;214.55;215.90;215.21
5/17/22 10:20:00 AM;289.443;213.107;260.586;92;60.011;18;0.176;0.186;0.182;0.190;0.180;0.190;95;214.62;215.91;215.24
5/17/22 10:30:00 AM;314.786;245.967;291.437;103;59.998;22;0.175;0.186;0.179;0.190;0.210;0.180;106;214.26;215.38;214.81
5/17/22 10:40:00 AM;328.886;265.411;292.213;107;60.007;23;0.170;0.180;0.170;0.130;0.150;0.130;110;214.03;215.26;214.74
5/17/22 10:50:00 AM;316.691;250.439;299.393;105;60.009;22;0.167;0.178;0.167;0.140;0.160;0.140;108;214.47;215.67;215.10
5/17/22 11:00:00 AM;328.315;259.966;306.960;108;59.991;22;0.168;0.177;0.167;0.150;0.170;0.150;111;213.75;215.01;214.48
5/17/22 11:10:00 AM;325.647;247.911;291.631;104;59.999;22;0.166;0.176;0.165;0.140;0.150;0.140;107;213.94;215.27;214.71
5/17/22 11:20:00 AM;322.217;238.967;286.780;102;59.986;22;0.167;0.179;0.166;0.160;0.180;0.150;105;214.36;215.73;215.16
5/17/22 11:30:00 AM;328.886;246.939;287.363;104;60.000;22;0.166;0.180;0.163;0.170;0.190;0.170;107;214.03;215.32;214.76
5/17/22 11:40:00 AM;320.312;242.078;294.542;103;60.005;22;0.163;0.178;0.163;0.150;0.150;0.170;106;214.47;215.82;215.23
5/17/22 11:50:00 AM;336.508;250.245;288.915;106;60.001;23;0.160;0.176;0.160;0.130;0.150;0.130;109;214.53;215.97;215.41
5/17/22 12:00:00 PM;330.792;265.800;309.288;110;60.004;23;0.158;0.174;0.158;0.140;0.170;0.150;112;214.36;215.72;215.09
5/17/22 12:10:00 PM;326.790;263.272;316.079;109;59.988;24;0.155;0.170;0.156;0.140;0.160;0.150;112;214.14;215.48;214.79
5/17/22 12:20:00 PM;339.557;269.105;325.975;113;59.995;24;0.152;0.169;0.155;0.160;0.160;0.180;116;214.01;215.37;214.75
5/17/22 12:30:00 PM;326.600;248.689;322.677;108;59.998;24;0.150;0.163;0.154;0.170;0.160;0.170;111;213.79;215.30;214.61
5/17/22 12:40:00 PM;350.799;267.939;345.184;116;59.996;25;0.158;0.169;0.162;0.210;0.210;0.210;119;212.88;214.49;213.78
5/17/22 12:50:00 PM;356.706;270.272;346.737;117;60.002;25;0.158;0.169;0.163;0.140;0.160;0.160;120;212.95;214.62;213.85
5/17/22 1:00:00 PM;349.466;254.717;334.901;113;60.003;24;0.159;0.169;0.165;0.160;0.170;0.170;116;213.20;214.91;214.20
5/17/22 1:10:00 PM;366.996;275.328;360.319;120;60.007;26;0.159;0.169;0.166;0.150;0.150;0.150;124;213.18;214.99;214.27
5/17/22 1:20:00 PM;348.894;272.605;343.632;116;59.992;25;0.159;0.168;0.167;0.150;0.170;0.170;119;212.82;214.49;213.88
5/17/22 1:30:00 PM;361.851;259.966;349.065;116;59.988;26;0.155;0.164;0.164;0.130;0.130;0.120;120;212.53;214.40;213.80
5/17/22 1:40:00 PM;366.615;286.994;354.886;120;59.995;26;0.155;0.166;0.164;0.150;0.180;0.170;124;211.97;213.73;213.15
5/17/22 1:50:00 PM;362.042;265.800;350.423;117;60.012;25;0.170;0.179;0.179;0.250;0.260;0.260;120;211.89;213.80;213.18
5/17/22 2:00:00 PM;375.190;273.772;361.871;120;60.005;26;0.172;0.180;0.181;0.170;0.180;0.180;124;211.51;213.48;212.83
5/17/22 2:10:00 PM;354.039;273.189;356.050;117;59.986;25;0.175;0.185;0.184;0.190;0.210;0.200;120;210.64;212.43;211.82
5/17/22 2:20:00 PM;364.519;256.078;351.393;115;59.997;26;0.176;0.185;0.184;0.170;0.170;0.170;119;211.14;213.36;212.56
5/17/22 2:30:00 PM;364.519;260.939;342.662;115;59.994;25;0.175;0.185;0.182;0.150;0.160;0.140;118;210.77;212.93;212.20
5/17/22 2:40:00 PM;355.754;246.161;341.498;112;59.990;24;0.174;0.184;0.180;0.200;0.200;0.190;115;210.49;212.72;211.86
5/17/22 2:50:00 PM;387.385;273.189;355.662;120;59.994;26;0.177;0.188;0.183;0.190;0.210;0.200;124;209.47;211.57;210.98
5/17/22 3:00:00 PM;355.563;256.661;338.781;113;59.993;24;0.181;0.192;0.185;0.200;0.210;0.190;116;210.51;212.53;211.95
5/17/22 3:10:00 PM;379.953;262.689;357.020;118;60.000;26;0.183;0.194;0.188;0.180;0.180;0.190;122;210.56;212.75;212.07
5/17/22 3:20:00 PM;370.426;268.717;341.886;116;59.998;25;0.185;0.194;0.188;0.180;0.180;0.170;120;210.40;212.52;211.97
5/17/22 3:30:00 PM;374.237;253.356;358.961;117;60.007;26;0.185;0.195;0.188;0.140;0.140;0.130;121;210.76;213.07;212.30
5/17/22 3:40:00 PM;382.049;272.022;338.587;117;59.990;26;0.218;0.198;0.208;0.370;0.220;0.320;121;210.02;212.23;211.74
5/17/22 3:50:00 PM;370.426;255.300;345.184;114;60.000;25;0.211;0.189;0.198;0.170;0.170;0.150;118;208.67;210.97;210.31
5/17/22 4:00:00 PM;388.909;273.578;351.005;119;60.010;27;0.213;0.191;0.201;0.200;0.210;0.210;123;209.07;211.45;210.85
5/17/22 4:10:00 PM;368.330;270.855;334.125;115;59.985;25;0.214;0.192;0.201;0.210;0.220;0.200;118;209.47;211.70;211.19
5/17/22 4:20:00 PM;379.953;261.911;357.603;117;60.008;27;0.215;0.193;0.201;0.180;0.180;0.180;121;208.67;211.07;210.41
5/17/22 4:30:00 PM;368.139;280.966;326.945;115;59.994;25;0.219;0.200;0.206;0.220;0.240;0.220;119;209.53;211.72;211.41
5/17/22 4:40:00 PM;336.127;262.689;321.706;109;59.989;24;0.220;0.202;0.209;0.210;0.220;0.220;113;210.55;212.67;212.22
5/17/22 4:50:00 PM;347.179;291.466;325.781;115;60.012;25;0.220;0.201;0.208;0.190;0.200;0.190;118;211.05;213.10;212.85
5/17/22 5:00:00 PM;341.081;267.939;309.288;110;60.022;24;0.217;0.197;0.205;0.140;0.160;0.130;113;212.16;214.43;213.97
5/17/22 5:10:00 PM;324.694;217.773;266.795;95;59.990;23;0.218;0.199;0.206;0.200;0.200;0.200;99;211.06;213.63;213.19
5/17/22 5:20:00 PM;349.847;250.439;289.885;105;59.994;23;0.220;0.202;0.209;0.210;0.220;0.210;109;210.73;213.15;212.76
5/17/22 5:30:00 PM;333.078;230.606;278.049;100;60.003;22;0.226;0.211;0.216;0.240;0.250;0.240;104;211.63;214.11;213.71
5/17/22 5:40:00 PM;339.367;230.801;289.497;102;60.000;23;0.200;0.208;0.199;0.190;0.190;0.190;106;212.54;215.20;214.64
5/17/22 5:50:00 PM;337.652;250.439;278.631;104;60.013;23;0.199;0.208;0.200;0.160;0.160;0.160;107;213.26;215.69;215.30
5/17/22 6:00:00 PM;315.167;217.579;273.198;96;60.006;24;0.196;0.205;0.196;0.150;0.180;0.160;100;214.02;216.56;216.02
5/17/22 6:10:00 PM;293.635;221.662;265.631;94;59.993;21;0.192;0.202;0.194;0.160;0.170;0.170;97;213.87;216.32;215.76
5/17/22 6:20:00 PM;278.772;217.968;255.541;91;59.999;19;0.190;0.201;0.193;0.140;0.170;0.170;93;213.82;216.15;215.66
5/17/22 6:30:00 PM;285.251;201.829;260.392;90;60.004;19;0.184;0.195;0.188;0.160;0.170;0.160;93;214.34;216.79;216.17
5/17/22 6:40:00 PM;280.106;218.940;259.615;92;60.004;19;0.182;0.192;0.186;0.190;0.190;0.200;95;214.75;216.94;216.37
5/17/22 6:50:00 PM;275.914;205.329;244.481;88;59.999;18;0.182;0.190;0.184;0.180;0.170;0.170;90;214.63;216.99;216.41
5/17/22 7:00:00 PM;286.775;221.662;271.452;95;59.998;20;0.183;0.191;0.187;0.160;0.180;0.170;98;216.12;218.35;217.66
5/17/22 7:10:00 PM;281.059;201.829;247.004;88;59.993;19;0.183;0.190;0.187;0.200;0.190;0.200;91;215.56;217.86;217.28
5/17/22 7:20:00 PM;277.629;210.773;260.780;91;60.001;19;0.179;0.187;0.184;0.170;0.190;0.180;94;216.35;218.55;217.81
5/17/22 7:30:00 PM;289.633;201.051;257.093;91;59.987;20;0.170;0.179;0.175;0.160;0.180;0.160;94;216.53;218.91;218.13
5/17/22 7:40:00 PM;264.481;205.912;251.272;89;60.011;19;0.165;0.174;0.170;0.120;0.110;0.110;91;217.91;220.18;219.35
5/17/22 7:50:00 PM;271.341;195.218;241.377;86;59.994;19;0.163;0.173;0.168;0.130;0.140;0.120;90;217.77;220.27;219.39
5/17/22 8:00:00 PM;263.338;187.635;236.914;84;59.998;18;0.165;0.173;0.169;0.170;0.180;0.170;87;217.40;219.79;218.93
5/17/22 8:10:00 PM;245.998;171.885;230.899;79;59.987;17;0.163;0.171;0.166;0.130;0.140;0.130;82;217.03;219.49;218.56
5/17/22 8:20:00 PM;259.146;181.413;236.720;83;60.007;18;0.165;0.172;0.166;0.170;0.180;0.170;86;217.49;219.98;219.15
5/17/22 8:30:00 PM;229.039;170.330;202.958;74;59.993;16;0.166;0.172;0.167;0.170;0.170;0.170;76;217.70;220.07;219.26
5/17/22 8:40:00 PM;202.362;152.052;179.092;65;60.002;13;0.167;0.172;0.165;0.200;0.190;0.180;67;217.30;219.54;218.91
5/17/22 8:50:00 PM;191.882;128.718;175.211;61;60.002;15;0.166;0.169;0.162;0.170;0.130;0.140;63;218.09;220.68;219.75
5/17/22 9:00:00 PM;187.118;116.469;178.704;59;60.003;13;0.163;0.164;0.159;0.110;0.110;0.110;61;218.51;221.27;220.23
5/17/22 9:10:00 PM;205.601;119.969;191.510;63;59.992;16;0.163;0.166;0.157;0.200;0.200;0.190;66;218.68;221.58;220.43
5/17/22 9:20:00 PM;106.135;53.276;125.927;34;59.998;6;0.170;0.174;0.166;0.230;0.250;0.240;36;218.69;221.51;220.22
5/17/22 9:30:00 PM;84.794;45.499;109.434;29;59.996;6;0.170;0.172;0.165;0.160;0.160;0.150;31;219.12;221.99;220.68
5/17/22 9:40:00 PM;89.176;45.499;104.195;29;60.007;5;0.171;0.174;0.166;0.130;0.140;0.130;30;219.27;222.19;220.91
5/17/22 9:50:00 PM;70.121;34.999;91.583;24;60.000;4;0.174;0.177;0.170;0.180;0.190;0.180;25;219.87;222.79;221.57
5/17/22 10:00:00 PM;89.367;42.776;102.837;29;60.009;6;0.173;0.176;0.169;0.160;0.160;0.160;30;220.40;223.49;222.15
5/17/22 10:10:00 PM;76.791;40.443;100.897;27;59.992;4;0.173;0.175;0.168;0.120;0.120;0.110;28;220.35;223.52;222.10
5/17/22 10:20:00 PM;77.553;39.471;96.434;26;59.988;5;0.172;0.173;0.167;0.150;0.160;0.150;27;219.63;222.85;221.48
5/17/22 10:30:00 PM;76.028;38.499;90.613;25;59.996;4;0.180;0.177;0.174;0.240;0.210;0.230;26;219.25;222.47;221.11
5/17/22 10:40:00 PM;69.740;34.221;90.225;23;60.004;5;0.177;0.176;0.174;0.170;0.180;0.180;25;219.74;223.08;221.69
5/17/22 10:50:00 PM;79.077;39.082;87.702;25;59.999;4;0.182;0.185;0.182;0.220;0.230;0.230;26;219.89;223.20;221.94
5/17/22 11:00:00 PM;69.740;32.277;89.061;23;60.002;4;0.186;0.190;0.187;0.190;0.200;0.190;24;219.95;223.29;221.95
5/17/22 11:10:00 PM;73.170;37.915;86.344;24;59.991;4;0.184;0.189;0.186;0.170;0.190;0.180;25;220.19;223.56;222.25
5/17/22 11:20:00 PM;69.931;35.582;87.120;23;60.007;4;0.179;0.182;0.179;0.180;0.190;0.180;25;220.35;223.72;222.35
5/17/22 11:30:00 PM;45.160;30.138;66.165;17;60.016;2;0.181;0.184;0.182;0.190;0.190;0.190;18;220.96;224.10;222.82
5/17/22 11:40:00 PM;49.542;36.554;60.344;18;60.006;1;0.183;0.186;0.184;0.160;0.160;0.160;19;220.48;223.51;222.39
5/17/22 11:50:00 PM;37.728;25.666;60.150;15;60.008;2;0.182;0.185;0.183;0.170;0.180;0.170;16;220.64;223.67;222.37
5/18/22 12:00:00 AM;45.350;28.971;59.568;17;60.000;2;0.184;0.189;0.185;0.190;0.210;0.190;17;220.92;223.92;222.70
5/18/22 12:10:00 AM;43.826;29.166;58.792;16;59.996;1;0.187;0.191;0.187;0.170;0.160;0.160;17;221.87;224.86;223.73
5/18/22 12:20:00 AM;36.775;27.027;58.015;15;59.999;2;0.186;0.190;0.187;0.140;0.140;0.140;16;222.18;225.18;223.95
5/18/22 12:30:00 AM;48.399;34.221;58.403;18;59.975;1;0.176;0.184;0.178;0.130;0.130;0.120;18;222.32;225.24;224.11
5/18/22 12:40:00 AM;39.443;24.305;58.986;15;60.000;2;0.176;0.184;0.178;0.170;0.180;0.180;16;222.42;225.35;224.03
5/18/22 12:50:00 AM;44.016;27.999;59.568;16;59.996;2;0.172;0.181;0.176;0.180;0.200;0.210;17;222.24;225.14;223.89
5/18/22 1:00:00 AM;42.873;28.777;58.209;16;60.031;1;0.169;0.177;0.173;0.160;0.160;0.160;17;223.11;226.01;224.75
5/18/22 1:10:00 AM;37.156;25.471;57.433;15;60.001;2;0.175;0.180;0.176;0.220;0.220;0.210;16;223.47;226.22;224.98
5/18/22 1:20:00 AM;47.446;34.027;58.597;18;60.001;2;0.177;0.185;0.180;0.200;0.230;0.220;18;223.40;226.11;224.92
5/18/22 1:30:00 AM;38.681;26.249;58.209;15;60.007;2;0.175;0.183;0.179;0.170;0.170;0.170;16;223.43;226.11;224.87
5/18/22 1:40:00 AM;37.919;25.082;58.209;15;60.025;3;0.175;0.185;0.179;0.160;0.180;0.170;16;223.93;226.58;225.30
5/18/22 1:50:00 AM;46.684;31.304;58.792;17;59.993;1;0.173;0.183;0.178;0.140;0.150;0.150;18;223.18;225.74;224.59
5/18/22 2:00:00 AM;36.966;24.499;58.986;15;59.994;2;0.171;0.178;0.176;0.170;0.160;0.170;16;222.98;225.46;224.21
5/18/22 2:10:00 AM;42.301;29.554;58.403;16;60.006;2;0.173;0.183;0.180;0.190;0.210;0.200;17;223.21;225.72;224.44
5/18/22 2:20:00 AM;42.873;30.332;57.627;16;60.009;2;0.177;0.188;0.184;0.190;0.210;0.200;17;223.75;226.24;224.96
5/18/22 2:30:00 AM;40.586;24.305;57.433;15;60.010;2;0.177;0.189;0.186;0.140;0.150;0.160;16;224.36;226.81;225.53
5/18/22 2:40:00 AM;47.637;29.943;57.627;17;60.005;1;0.176;0.188;0.185;0.150;0.160;0.160;18;224.25;226.65;225.43
5/18/22 2:50:00 AM;38.681;24.888;57.627;15;59.996;1;0.172;0.183;0.179;0.130;0.140;0.140;16;224.10;226.44;225.11
5/18/22 3:00:00 AM;36.585;25.082;56.463;15;59.997;1;0.174;0.185;0.181;0.180;0.180;0.180;15;224.00;226.29;224.98
5/18/22 3:10:00 AM;48.399;32.277;56.075;17;60.002;2;0.169;0.182;0.178;0.180;0.190;0.180;18;223.73;225.95;224.76
5/18/22 3:20:00 AM;37.919;23.138;56.075;14;60.005;2;0.171;0.180;0.178;0.210;0.220;0.220;15;224.23;226.49;225.14
5/18/22 3:30:00 AM;36.394;22.555;55.687;14;60.038;1;0.169;0.179;0.176;0.150;0.150;0.150;15;224.23;226.39;225.08
5/18/22 3:40:00 AM;48.018;28.582;55.493;17;59.988;1;0.171;0.180;0.177;0.180;0.190;0.180;17;224.23;226.48;225.25
5/18/22 3:50:00 AM;38.871;23.721;55.493;15;59.994;2;0.171;0.180;0.178;0.150;0.160;0.160;15;223.89;226.09;224.81
5/18/22 4:00:00 AM;38.490;24.888;54.911;15;60.002;2;0.170;0.180;0.176;0.150;0.160;0.150;15;224.47;226.60;225.30
5/18/22 4:10:00 AM;45.922;29.360;54.911;16;59.989;2;0.167;0.177;0.174;0.160;0.170;0.170;17;224.55;226.60;225.36
5/18/22 4:20:00 AM;37.919;21.971;54.523;14;59.999;2;0.170;0.177;0.175;0.210;0.210;0.210;15;224.52;226.58;225.23
5/18/22 4:30:00 AM;38.490;23.527;54.523;14;60.002;2;0.171;0.178;0.176;0.160;0.170;0.170;15;224.76;226.74;225.49
5/18/22 4:40:00 AM;44.588;28.582;55.105;16;59.999;1;0.170;0.177;0.174;0.130;0.140;0.140;17;225.11;227.03;225.82
5/18/22 4:50:00 AM;36.204;22.166;55.105;14;60.012;1;0.172;0.179;0.176;0.160;0.170;0.160;15;223.33;225.27;224.04
5/18/22 5:00:00 AM;39.443;24.305;54.717;14;60.012;2;0.169;0.176;0.173;0.140;0.140;0.140;15;222.66;224.49;223.33
5/18/22 5:10:00 AM;85.175;39.277;76.449;24;59.996;7;0.168;0.173;0.170;0.170;0.160;0.150;26;222.36;224.39;223.23
5/18/22 5:20:00 AM;89.176;38.499;82.270;26;60.009;5;0.164;0.170;0.166;0.180;0.190;0.180;27;222.24;224.32;223.19
5/18/22 5:30:00 AM;88.986;40.249;81.687;26;60.006;5;0.165;0.171;0.166;0.160;0.170;0.160;27;222.74;224.74;223.65
5/18/22 5:40:00 AM;96.608;47.054;81.493;28;60.004;5;0.162;0.167;0.163;0.140;0.140;0.140;29;223.08;224.99;224.00
5/18/22 5:50:00 AM;87.842;35.582;82.464;26;59.992;4;0.163;0.167;0.163;0.160;0.160;0.160;27;222.45;224.29;223.26
5/18/22 6:00:00 AM;87.080;35.971;82.658;26;59.990;4;0.163;0.167;0.163;0.160;0.160;0.150;26;221.82;223.66;222.64
5/18/22 6:10:00 AM;95.274;45.499;82.076;28;59.984;5;0.163;0.167;0.162;0.150;0.160;0.160;29;221.61;223.39;222.44
5/18/22 6:20:00 AM;137.766;88.276;135.435;44;60.003;14;0.160;0.162;0.158;0.190;0.170;0.170;46;221.53;223.25;222.23
5/18/22 6:30:00 AM;152.819;101.886;152.121;51;59.996;10;0.160;0.162;0.157;0.160;0.170;0.160;52;220.96;222.61;221.62
5/18/22 6:40:00 AM;158.917;95.470;139.315;48;59.998;10;0.163;0.165;0.159;0.170;0.180;0.170;50;220.56;222.32;221.42
5/18/22 6:50:00 AM;154.153;89.442;134.076;46;60.021;10;0.162;0.163;0.158;0.150;0.130;0.140;48;220.78;222.44;221.62
5/18/22 7:00:00 AM;153.963;87.303;137.181;46;60.014;12;0.168;0.167;0.162;0.200;0.190;0.190;48;220.80;222.47;221.71
5/18/22 7:10:00 AM;177.400;91.192;162.405;52;59.995;14;0.168;0.167;0.164;0.180;0.160;0.170;55;219.27;220.98;220.12
5/18/22 7:20:00 AM;199.694;130.858;208.197;66;59.992;14;0.168;0.163;0.164;0.170;0.140;0.180;68;218.72;220.26;219.32
5/18/22 7:30:00 AM;198.742;119.386;209.361;64;60.001;14;0.172;0.165;0.168;0.210;0.190;0.200;67;218.14;219.82;218.78
5/18/22 7:40:00 AM;232.659;155.163;238.078;76;60.040;17;0.177;0.166;0.170;0.200;0.160;0.170;79;218.24;219.93;218.94
