14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L1 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L2 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L3 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L1 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L2 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L3 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L1 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L2 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L3 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/14/22 12:10:00 PM;82.316;54.832;78.195;10;6;9;59.994;4;1;1;;;;1.580;5.900;5.890;10;7;10;219.08;219.18;218.80
5/14/22 12:20:00 PM;80.411;47.054;76.837;10;6;9;60.001;2;2;0;1.254;5.610;0.140;0.150;5.610;0.140;10;6;10;220.37;221.48;221.01
5/14/22 12:30:00 PM;74.885;36.554;81.881;9;5;10;59.992;3;1;1;1.097;4.453;0.162;0.200;0.190;0.180;10;5;10;221.00;222.18;221.15
5/14/22 12:40:00 PM;90.701;59.304;105.554;11;7;13;59.994;3;1;2;0.997;3.890;0.186;0.200;0.200;0.220;12;8;13;220.11;221.20;220.23
5/14/22 12:50:00 PM;83.460;62.998;98.762;10;8;13;60.007;3;1;0;0.926;3.534;0.199;0.220;0.190;0.230;11;8;13;220.29;221.30;220.32
5/14/22 1:00:00 PM;85.937;57.360;109.240;10;7;14;60.030;4;0;0;0.872;3.281;0.194;0.170;0.180;0.170;11;7;14;220.60;221.72;220.58
5/14/22 1:10:00 PM;86.890;68.637;98.180;11;9;12;60.005;2;2;0;0.829;3.088;0.197;0.210;0.220;0.210;11;9;13;220.04;221.04;220.11
5/14/22 1:20:00 PM;83.650;62.415;104.971;10;8;13;60.024;3;1;0;0.793;2.933;0.197;0.200;0.190;0.200;11;8;13;220.77;221.99;220.91
5/14/22 1:30:00 PM;90.129;66.304;107.688;11;8;14;60.012;4;1;0;0.763;2.805;0.193;0.160;0.160;0.160;11;8;14;220.93;222.21;221.15
5/14/22 1:40:00 PM;83.650;66.693;97.210;10;8;12;59.998;2;1;0;0.738;2.697;0.197;0.240;0.210;0.220;11;9;12;220.11;221.33;220.39
5/14/22 1:50:00 PM;86.318;57.554;102.837;10;7;13;59.991;4;1;0;0.715;2.604;0.195;0.180;0.170;0.180;11;7;13;220.24;221.57;220.48
5/14/22 2:00:00 PM;94.893;47.443;91.971;12;6;12;60.026;4;2;0;0.695;2.523;0.194;0.180;0.180;0.180;12;6;12;220.61;222.10;221.05
5/14/22 2:10:00 PM;70.884;39.277;73.926;9;5;9;60.006;2;1;0;0.196;2.451;0.195;0.200;0.210;0.210;9;5;9;220.35;221.71;220.70
5/14/22 2:20:00 PM;87.080;44.138;89.643;10;5;11;59.994;4;2;1;0.197;0.191;0.197;0.180;0.170;0.170;11;6;11;220.36;221.85;220.82
5/14/22 2:30:00 PM;92.225;46.471;91.583;11;6;11;59.991;4;2;0;0.197;0.193;0.199;0.190;0.210;0.210;12;6;12;220.24;221.78;220.66
5/14/22 2:40:00 PM;86.127;34.804;91.195;10;4;11;60.018;4;1;0;0.197;0.190;0.196;0.200;0.170;0.190;11;4;12;220.93;222.56;221.33
5/14/22 2:50:00 PM;91.653;47.637;85.762;11;6;11;59.998;3;2;0;0.194;0.190;0.193;0.190;0.190;0.190;12;6;11;220.80;222.35;221.29
5/14/22 3:00:00 PM;71.455;37.915;75.090;9;5;9;59.993;2;1;1;0.194;0.189;0.193;0.180;0.160;0.170;9;5;10;220.19;221.69;220.70
5/14/22 3:10:00 PM;94.702;49.776;93.523;11;6;12;59.996;4;2;0;0.191;0.186;0.189;0.160;0.190;0.160;12;6;12;219.85;221.51;220.41
5/14/22 3:20:00 PM;87.842;49.582;87.702;10;6;11;59.991;3;2;0;0.190;0.187;0.188;0.190;0.200;0.190;11;6;11;220.10;221.71;220.70
5/14/22 3:30:00 PM;75.647;41.999;80.329;9;5;10;59.998;3;1;1;0.194;0.191;0.192;0.210;0.210;0.210;10;5;10;220.13;221.72;220.71
5/14/22 3:40:00 PM;96.417;49.193;94.106;12;6;12;59.992;4;2;0;0.187;0.188;0.188;0.170;0.180;0.180;12;6;12;219.96;221.70;220.67
5/14/22 3:50:00 PM;77.743;37.721;81.881;9;5;10;60.017;3;1;0;0.184;0.186;0.185;0.140;0.140;0.130;10;5;10;220.01;221.63;220.67
5/14/22 4:00:00 PM;90.701;47.443;84.404;11;6;10;60.004;3;2;1;0.186;0.188;0.189;0.200;0.200;0.220;12;6;11;220.11;221.79;220.81
5/14/22 4:10:00 PM;91.082;42.582;93.523;11;5;12;59.991;4;1;0;0.184;0.185;0.186;0.170;0.170;0.170;12;5;12;220.04;221.80;220.78
5/14/22 4:20:00 PM;80.792;47.832;76.643;10;6;9;59.996;2;2;1;0.184;0.186;0.187;0.190;0.190;0.190;10;6;10;219.94;221.61;220.69
5/14/22 4:30:00 PM;94.702;46.082;93.717;11;6;12;60.009;4;2;0;0.181;0.181;0.182;0.140;0.140;0.150;12;6;12;219.72;221.49;220.45
5/14/22 4:40:00 PM;75.076;38.888;78.389;9;5;10;60.000;2;1;0;0.179;0.184;0.182;0.180;0.200;0.190;10;5;10;219.63;221.25;220.23
5/14/22 4:50:00 PM;95.845;48.026;91.583;12;6;11;59.995;3;2;1;0.178;0.183;0.181;0.180;0.180;0.170;12;6;12;219.84;221.67;220.54
5/14/22 5:00:00 PM;81.745;37.332;87.508;10;5;11;60.007;3;1;0;0.181;0.185;0.183;0.210;0.190;0.200;10;5;11;219.73;221.50;220.29
5/14/22 5:10:00 PM;91.463;52.304;85.374;11;6;11;60.013;3;2;1;0.182;0.184;0.183;0.170;0.180;0.160;12;7;11;220.24;222.00;220.92
5/14/22 5:20:00 PM;78.124;43.554;80.523;9;5;10;59.994;3;1;0;0.178;0.180;0.179;0.130;0.140;0.130;10;6;10;220.11;221.85;220.77
5/14/22 5:30:00 PM;71.646;45.304;67.911;9;6;8;60.002;1;2;0;0.174;0.176;0.175;0.170;0.170;0.170;9;6;9;220.68;222.36;221.28
5/14/22 5:40:00 PM;72.599;43.360;66.941;9;5;8;59.999;1;1;0;0.179;0.183;0.184;0.220;0.240;0.250;9;6;9;220.23;221.92;220.91
5/14/22 5:50:00 PM;66.692;39.665;65.777;8;5;8;60.015;1;1;0;0.183;0.186;0.188;0.190;0.190;0.190;8;5;8;220.49;222.14;221.20
5/14/22 6:00:00 PM;76.600;50.749;65.388;10;6;8;60.004;1;2;0;0.181;0.186;0.185;0.180;0.200;0.190;10;6;8;220.57;222.30;221.42
5/14/22 6:10:00 PM;64.405;36.749;64.807;8;5;8;60.023;2;1;0;0.181;0.187;0.185;0.180;0.180;0.180;8;5;8;220.93;222.69;221.71
5/14/22 6:20:00 PM;76.219;47.054;65.001;10;6;8;60.003;1;2;0;0.179;0.185;0.184;0.160;0.170;0.170;10;6;8;220.79;222.58;221.70
5/14/22 6:30:00 PM;68.216;41.804;65.777;9;5;8;60.011;1;1;0;0.184;0.190;0.188;0.200;0.210;0.210;9;5;8;220.60;222.31;221.48
5/14/22 6:40:00 PM;72.408;47.637;65.388;9;6;8;60.012;1;2;0;0.182;0.189;0.187;0.160;0.180;0.170;9;6;8;221.04;222.82;221.89
5/14/22 6:50:00 PM;72.980;48.804;65.195;9;6;8;59.998;1;2;0;0.186;0.194;0.195;0.220;0.230;0.250;9;6;8;220.69;222.47;221.57
5/14/22 7:00:00 PM;66.120;44.138;64.613;8;5;8;60.000;1;2;0;0.182;0.192;0.192;0.160;0.160;0.160;8;6;8;220.88;222.60;221.61
5/14/22 7:10:00 PM;76.028;51.137;65.195;10;6;8;59.994;1;2;0;0.181;0.190;0.192;0.150;0.150;0.150;10;7;8;221.48;223.17;222.26
5/14/22 7:20:00 PM;64.595;35.777;64.418;8;5;8;59.997;2;1;0;0.185;0.194;0.196;0.200;0.200;0.200;8;5;8;220.93;222.67;221.63
5/14/22 7:30:00 PM;77.934;49.193;64.418;10;6;8;60.001;1;2;0;0.190;0.201;0.202;0.220;0.250;0.240;10;6;8;221.18;222.85;221.95
5/14/22 7:40:00 PM;68.025;40.054;64.613;9;5;8;60.008;1;1;0;0.184;0.194;0.195;0.140;0.150;0.170;9;5;8;221.28;222.96;221.91
5/14/22 7:50:00 PM;70.884;47.637;64.224;9;6;8;60.042;1;2;0;0.182;0.195;0.193;0.170;0.200;0.170;9;6;8;221.91;223.71;222.66
5/14/22 8:00:00 PM;69.740;47.637;64.224;9;6;8;60.010;1;2;0;0.179;0.191;0.190;0.140;0.140;0.140;9;6;8;221.65;223.43;222.38
5/14/22 8:10:00 PM;64.595;41.221;63.836;8;5;8;59.993;1;1;0;0.183;0.195;0.195;0.220;0.230;0.230;8;5;8;221.25;223.15;222.03
5/14/22 8:20:00 PM;74.504;46.860;64.224;9;6;8;59.979;1;2;0;0.185;0.197;0.195;0.180;0.190;0.180;10;6;8;220.97;222.80;221.82
5/14/22 8:30:00 PM;61.928;34.999;64.030;8;4;8;60.007;2;1;0;0.182;0.194;0.192;0.160;0.180;0.160;8;5;8;222.20;224.18;222.89
5/14/22 8:40:00 PM;75.266;46.860;67.717;10;6;9;60.009;1;2;0;0.183;0.195;0.192;0.180;0.190;0.180;10;6;9;222.29;224.31;223.08
5/14/22 8:50:00 PM;70.312;43.749;67.911;9;5;9;59.994;2;2;0;0.184;0.195;0.190;0.230;0.230;0.230;9;6;9;222.21;224.25;223.05
5/14/22 9:00:00 PM;71.455;45.693;68.299;9;6;9;60.014;2;2;0;0.187;0.198;0.195;0.200;0.200;0.220;9;6;9;222.82;224.90;223.66
5/14/22 9:10:00 PM;73.361;45.110;67.135;9;5;8;60.023;1;2;0;0.186;0.197;0.193;0.120;0.120;0.120;9;6;9;223.28;225.36;224.22
5/14/22 9:20:00 PM;65.929;36.360;66.941;8;5;8;60.001;2;1;0;0.185;0.198;0.193;0.190;0.210;0.200;8;5;9;222.82;224.92;223.77
5/14/22 9:30:00 PM;75.266;46.860;66.941;10;6;8;59.989;1;2;0;0.182;0.192;0.188;0.190;0.200;0.190;10;6;9;222.63;224.71;223.65
5/14/22 9:40:00 PM;62.499;35.777;67.329;8;5;9;59.998;2;1;0;0.186;0.195;0.191;0.200;0.200;0.200;8;5;9;222.80;224.87;223.74
5/14/22 9:50:00 PM;72.599;48.610;66.553;9;6;8;59.996;1;2;0;0.191;0.196;0.194;0.220;0.210;0.210;9;6;9;223.04;225.18;224.12
5/14/22 10:00:00 PM;63.833;38.499;66.747;8;5;8;60.010;2;2;0;0.192;0.198;0.195;0.160;0.170;0.170;8;5;9;223.64;225.89;224.74
5/14/22 10:10:00 PM;52.019;28.582;59.762;6;4;8;59.986;2;0;0;0.187;0.193;0.190;0.170;0.180;0.170;7;4;8;223.87;226.11;224.86
5/14/22 10:20:00 PM;47.065;27.027;57.627;6;3;7;59.996;2;0;0;0.185;0.190;0.188;0.130;0.140;0.140;6;4;8;223.65;225.91;224.66
5/14/22 10:30:00 PM;40.015;21.582;58.792;5;2;7;59.993;2;0;0;0.187;0.190;0.188;0.190;0.180;0.170;5;3;8;223.40;225.61;224.35
5/14/22 10:40:00 PM;67.644;29.554;81.105;8;4;10;60.005;4;1;2;0.186;0.189;0.187;0.170;0.170;0.170;9;4;11;222.99;225.33;223.97
5/14/22 10:50:00 PM;60.403;21.971;82.658;6;3;11;59.990;4;0;0;0.181;0.184;0.182;0.180;0.190;0.180;8;3;11;223.16;225.57;224.06
5/14/22 11:00:00 PM;66.310;27.610;81.881;8;3;10;60.002;4;0;0;0.182;0.187;0.182;0.210;0.220;0.220;9;4;11;223.34;225.78;224.29
5/14/22 11:10:00 PM;60.975;22.555;80.911;7;3;10;60.005;4;0;0;0.184;0.188;0.184;0.160;0.160;0.160;8;3;11;223.39;225.80;224.32
5/14/22 11:20:00 PM;62.309;22.555;81.299;7;3;10;60.005;4;0;0;0.182;0.184;0.180;0.170;0.150;0.150;8;3;11;223.92;226.48;224.89
5/14/22 11:30:00 PM;66.501;26.055;81.105;7;3;10;60.008;4;0;0;0.178;0.179;0.176;0.130;0.130;0.130;9;3;11;224.01;226.54;224.97
5/14/22 11:40:00 PM;60.975;21.194;80.717;6;3;10;59.980;5;0;0;0.175;0.176;0.172;0.160;0.170;0.150;8;3;11;223.99;226.52;224.91
5/14/22 11:50:00 PM;68.978;30.332;80.135;8;4;10;59.993;4;1;0;0.170;0.174;0.170;0.180;0.190;0.190;9;4;10;223.46;226.07;224.53
5/15/22 12:00:00 AM;60.022;21.388;79.553;6;2;10;59.987;4;1;0;0.171;0.174;0.171;0.170;0.170;0.180;8;3;10;222.70;225.21;223.64
5/15/22 12:10:00 AM;61.547;23.527;79.747;7;3;10;60.004;4;0;0;0.173;0.175;0.174;0.190;0.190;0.200;8;3;10;222.75;225.26;223.70
5/15/22 12:20:00 AM;62.309;24.888;80.523;7;3;10;60.005;4;0;0;0.175;0.178;0.176;0.170;0.180;0.170;8;3;10;222.79;225.33;223.79
5/15/22 12:30:00 AM;58.117;19.832;79.553;6;2;10;60.002;4;0;0;0.172;0.176;0.174;0.150;0.160;0.140;7;3;10;223.41;226.01;224.38
5/15/22 12:40:00 AM;66.310;26.055;79.747;8;3;10;60.002;4;0;0;0.171;0.175;0.172;0.150;0.150;0.150;9;3;10;223.54;226.01;224.45
5/15/22 12:50:00 AM;57.355;20.027;78.971;6;2;10;59.987;4;0;0;0.169;0.173;0.171;0.160;0.170;0.160;7;3;10;223.46;225.89;224.33
5/15/22 1:00:00 AM;61.547;23.332;78.583;7;3;10;59.998;4;0;0;0.164;0.167;0.164;0.160;0.170;0.160;8;3;10;223.73;226.15;224.68
5/15/22 1:10:00 AM;62.881;25.666;77.807;7;3;10;60.010;4;1;0;0.164;0.169;0.165;0.160;0.180;0.170;8;3;10;224.05;226.51;225.04
5/15/22 1:20:00 AM;45.541;19.832;65.195;5;2;8;59.989;3;0;0;0.165;0.174;0.168;0.180;0.200;0.190;6;3;9;223.77;226.15;224.69
5/15/22 1:30:00 AM;62.690;26.443;75.090;7;3;10;60.006;4;0;2;0.165;0.174;0.168;0.140;0.130;0.130;8;3;10;224.39;226.75;225.36
5/15/22 1:40:00 AM;59.070;19.444;77.419;6;2;10;59.992;4;0;0;0.169;0.174;0.171;0.200;0.180;0.180;8;3;10;224.53;226.93;225.41
5/15/22 1:50:00 AM;59.070;20.416;78.777;6;2;10;60.002;4;0;0;0.169;0.173;0.170;0.180;0.170;0.180;8;3;10;224.64;227.01;225.53
5/15/22 2:00:00 AM;62.690;23.332;77.225;7;3;10;59.991;4;0;0;0.170;0.174;0.171;0.180;0.190;0.190;8;3;10;224.19;226.50;225.08
5/15/22 2:10:00 AM;36.394;18.860;54.329;4;2;7;59.998;2;0;0;0.166;0.171;0.166;0.140;0.140;0.140;5;2;7;224.67;226.85;225.48
5/15/22 2:20:00 AM;40.205;24.110;54.329;5;3;7;59.995;2;1;0;0.168;0.173;0.168;0.190;0.200;0.190;5;3;7;224.25;226.38;225.03
5/15/22 2:30:00 AM;40.015;21.582;53.941;5;3;7;59.991;2;0;0;0.175;0.180;0.174;0.220;0.230;0.210;5;3;7;224.15;226.31;224.93
5/15/22 2:40:00 AM;35.251;17.694;53.553;4;2;7;59.999;2;0;0;0.178;0.183;0.177;0.190;0.190;0.190;5;2;7;224.57;226.69;225.29
5/15/22 2:50:00 AM;40.967;21.582;53.553;5;3;7;60.006;2;0;0;0.177;0.181;0.176;0.140;0.150;0.150;5;3;7;224.91;227.03;225.68
5/15/22 3:00:00 AM;38.490;20.027;53.165;5;2;7;59.994;2;0;0;0.181;0.186;0.181;0.210;0.220;0.210;5;3;7;224.50;226.58;225.18
5/15/22 3:10:00 AM;35.442;19.444;54.329;4;2;7;60.000;2;0;0;0.182;0.185;0.181;0.170;0.170;0.170;5;3;7;224.65;226.67;225.30
5/15/22 3:20:00 AM;41.730;22.944;54.135;5;3;7;60.001;2;0;0;0.180;0.182;0.178;0.150;0.150;0.150;5;3;7;224.92;226.94;225.64
5/15/22 3:30:00 AM;38.871;20.416;54.135;5;2;7;60.001;2;0;0;0.180;0.183;0.179;0.150;0.160;0.160;5;3;7;225.08;227.12;225.75
5/15/22 3:40:00 AM;36.013;18.471;53.553;4;2;7;60.001;2;0;0;0.176;0.181;0.177;0.140;0.140;0.140;5;2;7;225.72;227.77;226.37
5/15/22 3:50:00 AM;41.920;24.110;53.941;5;3;7;59.991;2;0;0;0.179;0.185;0.181;0.210;0.220;0.220;5;3;7;225.26;227.28;225.93
5/15/22 4:00:00 AM;37.538;21.388;53.553;4;3;7;59.996;2;0;0;0.179;0.185;0.182;0.180;0.180;0.200;5;3;7;224.62;226.59;225.25
5/15/22 4:10:00 AM;33.917;20.027;53.359;4;2;7;59.994;2;0;0;0.180;0.186;0.184;0.160;0.160;0.170;4;3;7;224.84;226.71;225.35
5/15/22 4:20:00 AM;38.490;22.555;53.359;5;3;7;60.005;2;0;0;0.186;0.189;0.188;0.240;0.230;0.230;5;3;7;225.25;227.20;225.78
5/15/22 4:30:00 AM;39.062;21.582;52.582;5;3;7;59.990;2;0;0;0.187;0.189;0.190;0.230;0.230;0.230;5;3;7;225.36;227.28;225.87
5/15/22 4:40:00 AM;35.251;19.055;52.971;4;2;7;59.998;2;0;0;0.184;0.187;0.187;0.150;0.160;0.150;5;2;7;225.54;227.46;226.02
5/15/22 4:50:00 AM;37.728;20.610;53.553;5;2;7;59.994;2;0;0;0.187;0.189;0.189;0.180;0.180;0.170;5;3;7;225.11;226.96;225.60
5/15/22 5:00:00 AM;41.349;23.916;53.941;5;3;7;60.001;2;0;0;0.188;0.190;0.191;0.220;0.230;0.230;5;3;7;224.49;226.29;224.99
5/15/22 5:10:00 AM;35.823;20.416;53.553;4;3;7;60.010;2;0;0;0.187;0.189;0.190;0.150;0.160;0.160;5;3;7;225.27;227.14;225.75
5/15/22 5:20:00 AM;34.870;19.055;52.971;4;2;7;59.993;2;0;0;0.191;0.195;0.196;0.210;0.220;0.220;5;2;7;224.90;226.67;225.34
5/15/22 5:30:00 AM;42.492;24.110;52.777;5;3;7;59.993;2;0;0;0.195;0.198;0.198;0.200;0.210;0.200;6;3;7;224.89;226.58;225.30
5/15/22 5:40:00 AM;35.823;18.277;52.777;4;2;7;59.991;2;0;0;0.195;0.199;0.199;0.150;0.150;0.150;5;2;7;225.29;227.07;225.70
5/15/22 5:50:00 AM;34.870;18.666;53.359;4;2;7;60.002;2;0;0;0.190;0.194;0.193;0.130;0.150;0.130;5;2;7;225.83;227.55;226.29
5/15/22 6:00:00 AM;33.917;20.610;53.553;4;3;7;59.993;2;0;0;0.188;0.192;0.189;0.150;0.160;0.140;4;3;7;224.69;226.29;225.10
